
49.93, 10.88, 9.16, 6.99, 1.83, 19.81, 0.24, 24.49


295.53, 86.97, 81.30, 66.95, 9.40, 102.48, 1.10, 110.31
296.14, 87.23, 81.42, 67.06, 9.52, 103.82, 1.22, 122.59
296.51, 87.38, 81.54, 67.17, 10.01, 109.20, 1.59, 159.42
296.26, 87.28, 81.18, 66.84, 9.52, 103.82, 1.59, 159.42
295.78, 87.07, 82.03, 67.61, 9.64, 105.17, 0.24, 24.49
295.90, 87.13, 82.28, 67.82, 9.28, 101.14, 0.61, 61.26
295.90, 87.13, 82.89, 68.37, 9.28, 101.14, 1.10, 110.31
295.90, 87.13, 82.52, 68.04, 9.03, 98.45, 1.46, 147.14
295.78, 87.07, 82.03, 67.61, 10.01, 109.20, 0.00, 0.00
296.02, 87.18, 81.54, 67.17, 9.52, 103.82, 1.34, 134.86
307.62, 92.11, 86.67, 71.79, 11.11, 121.32, 0.49, 49.00
293.58, 86.16, 80.57, 66.29, 10.86, 118.63, 0.61, 61.26
293.82, 86.26, 81.18, 66.84, 9.64, 105.17, 0.61, 61.26
293.70, 86.21, 82.28, 67.82, 9.64, 105.17, 0.85, 85.78
294.07, 86.36, 81.67, 67.28, 9.52, 103.82, 0.85, 85.78
293.95, 86.31, 80.57, 66.29, 10.38, 113.24, 0.24, 24.49
293.58, 86.16, 81.05, 66.73, 9.64, 105.17, 0.85, 85.78
293.46, 86.11, 80.93, 66.62, 9.77, 106.51, 0.85, 85.78
293.95, 86.31, 80.93, 66.62, 10.13, 110.55, 1.71, 171.71
293.95, 86.31, 81.54, 67.17, 9.89, 107.86, 0.98, 98.05
293.58, 86.16, 80.57, 66.29, 8.79, 95.77, 0.37, 36.74
293.82, 86.26, 81.67, 67.28, 9.77, 106.51, 0.37, 36.74
293.95, 86.31, 81.42, 67.06, 10.01, 109.20, 1.46, 147.14
293.09, 85.95, 81.18, 66.84, 9.40, 102.48, 0.37, 36.74
293.33, 86.06, 81.42, 67.06, 8.79, 95.77, 0.49, 49.00
293.21, 86.01, 81.91, 67.50, 10.50, 114.59, 0.24, 24.49
293.70, 86.21, 80.93, 66.62, 10.50, 114.59, 1.71, 171.71
293.70, 86.21, 80.81, 66.51, 9.52, 103.82, 1.34, 134.86
293.82, 86.26, 81.67, 67.28, 9.16, 99.79, 0.37, 36.74
292.97, 85.90, 80.93, 66.62, 9.40, 102.48, 0.61, 61.26
293.33, 86.06, 80.44, 66.18, 10.13, 110.55, 0.73, 73.52
294.43, 86.51, 80.93, 66.62, 10.01, 109.20, 0.85, 85.78


802.73, 851.18, 466.06, 661.66, 90.21, 1071.05, 10.13, 1026.74
802.49, 849.86, 465.82, 661.01, 89.72, 1064.68, 9.89, 1001.75
802.49, 849.86, 466.19, 661.99, 89.60, 1063.09, 9.77, 989.26
803.83, 857.18, 466.19, 661.99, 89.36, 1059.91, 10.38, 1051.74
802.98, 852.51, 465.09, 659.06, 89.97, 1067.86, 9.64, 976.77
803.47, 855.18, 466.19, 661.99, 89.36, 1059.91, 8.79, 889.45
803.71, 856.51, 465.45, 660.04, 89.72, 1064.68, 10.25, 1039.24
802.61, 850.52, 465.45, 660.04, 88.99, 1055.14, 11.23, 1139.35
803.22, 853.84, 465.94, 661.34, 89.11, 1056.73, 9.64, 976.77
803.83, 857.18, 466.55, 662.96, 89.36, 1059.91, 9.52, 964.29
802.49, 849.86, 465.70, 660.69, 89.23, 1058.32, 10.01, 1014.24
802.12, 847.88, 465.09, 659.06, 89.84, 1066.27, 9.52, 964.29
802.37, 849.20, 465.45, 660.04, 89.60, 1063.09, 10.01, 1014.24
802.73, 851.18, 466.43, 662.64, 89.23, 1058.32, 9.40, 951.81
803.34, 854.51, 466.55, 662.96, 89.84, 1066.27, 9.64, 976.77
802.98, 852.51, 465.45, 660.04, 89.23, 1058.32, 10.50, 1064.25
802.25, 848.54, 466.19, 661.99, 88.99, 1055.14, 9.89, 1001.75
802.25, 848.54, 465.45, 660.04, 89.60, 1063.09, 9.89, 1001.75
802.61, 850.52, 465.82, 661.01, 89.36, 1059.91, 9.40, 951.81
803.22, 853.84, 465.21, 659.39, 88.50, 1048.78, 9.40, 951.81
802.00, 847.22, 466.19, 661.99, 89.97, 1067.86, 9.40, 951.81
802.86, 851.85, 465.70, 660.69, 89.72, 1064.68, 10.38, 1051.74
874.39, 1466.46, 469.36, 670.50, 982.79, 673883.29, 784.79, 382012.62


973.75, 8443.98, 894.78, 6570.95, 494.14, 10565.34, 91.31, 10090.28
973.75, 8443.98, 895.63, 6632.39, 494.75, 10591.20, 93.63, 10373.40
974.37, 8671.41, 894.90, 6579.67, 494.75, 10591.20, 88.75, 9779.05
973.63, 8399.88, 895.39, 6614.73, 494.87, 10596.39, 89.97, 9927.03
974.12, 8579.01, 895.39, 6614.73, 494.51, 10580.85, 90.21, 9956.68
973.63, 8399.88, 896.00, 6659.04, 494.63, 10586.03, 90.21, 9956.68
974.00, 8533.54, 896.24, 6676.91, 494.02, 10560.17, 90.45, 9986.34
974.12, 8579.01, 895.14, 6597.16, 494.38, 10575.68, 90.09, 9941.85
974.98, 8911.12, 895.63, 6632.39, 494.14, 10565.34, 90.58, 10001.18
