0
997.31, 1018606.39, 996.95, 998527.89, 952.76, 202011.11, 439.21, 79278.69
997.07, 504278.90, 997.07, 1112245.56, 964.60, 267061.22, 461.79, 86929.15
997.44, 2077839.06, 996.58, 764057.79, 963.99, 262750.74, 463.87, 87665.21
998.05, -495241.79, 997.19, 1255154.21, 965.21, 271509.76, 460.94, 86627.75
997.19, 674618.04, 996.22, 618676.08, 964.97, 269713.35, 461.55, 86842.94
996.95, 402598.92, 995.36, 428291.40, 967.53, 289797.86, 462.04, 87015.45
996.70, 286870.49, 996.83, 905886.05, 963.38, 258571.99, 458.37, 85729.38
997.80, -980979.95, 996.58, 764057.79, 963.87, 261904.64, 455.93, 84881.83
997.31, 1018606.39, 996.70, 828957.81, 963.13, 256936.03, 457.03, 85262.26
997.19, 674618.04, 996.46, 708569.51, 965.21, 271509.76, 460.33, 86413.06
997.07, 504278.90, 995.61, 469605.67, 963.01, 256125.48, 460.45, 86455.96
997.19, 674618.04, 996.58, 764057.79, 962.04, 249813.64, 452.51, 83708.23
997.44, 2077839.06, 995.85, 519714.29, 963.26, 257751.51, 454.96, 84544.98
997.68, -1925699.28, 996.83, 905886.05, 965.58, 274247.94, 452.51, 83708.23
996.83, 335029.00, 996.09, 581759.73, 962.40, 252145.27, 446.90, 81812.34
997.44, 2077839.06, 996.83, 905886.05, 961.55, 246768.38, 458.98, 85942.49
997.80, -980979.95, 996.09, 581759.73, 959.47, 234582.67, 448.00, 82180.17
996.70, 286870.49, 996.22, 618676.08, 958.74, 230552.68, 450.07, 82879.07
997.56, -52431389.23, 995.48, 448000.58, 957.89, 226015.23, 452.39, 83666.59
997.07, 504278.90, 996.83, 905886.05, 956.54, 219219.87, 444.70, 81081.12

9M
997.19, 674618.04, 997.19, 1255154.21, 988.65, 722263.59, 490.23, 97551.40
998.05, -495241.79, 996.34, 660584.07, 985.60, 596075.82, 477.05, 92480.88
998.05, -495241.79, 997.56, 2041801.25, 980.96, 470223.57, 475.22, 91797.24
997.44, 2077839.06, 997.44, 1689030.38, 980.10, 452524.78, 468.02, 89154.94
997.56, -52431389.23, 996.34, 660584.07, 981.08, 472862.97, 474.98, 91706.46
997.68, -1925699.28, 996.70, 828957.81, 980.96, 470223.57, 469.36, 89642.01
997.31, 1018606.39, 996.70, 828957.81, 981.57, 483716.79, 472.41, 90758.42
997.31, 1018606.39, 996.22, 618676.08, 978.88, 429387.60, 468.14, 89199.12
997.19, 674618.04, 997.19, 1255154.21, 980.83, 467612.82, 471.68, 90489.28
997.44, 2077839.06, 996.09, 581759.73, 978.76, 427200.37, 464.36, 87839.25
998.66, -221403.32, 996.46, 708569.51, 978.39, 420767.19, 464.72, 87969.99
997.44, 2077839.06, 997.07, 1112245.56, 979.13, 433828.27, 456.05, 84924.02
998.17, -396991.48, 996.83, 905886.05, 975.46, 375390.59, 467.04, 88802.28
997.56, -52431389.23, 996.95, 998527.89, 977.17, 400624.63, 451.54, 83375.66
996.70, 286870.49, 997.19, 1255154.21, 976.81, 394943.50, 464.97, 88057.25
997.07, 504278.90, 997.19, 1255154.21, 974.24, 359182.20, 457.40, 85389.43
996.34, 200406.33, 997.07, 1112245.56, 978.15, 416582.40, 466.92, 88758.29
997.19, 674618.04, 997.07, 1112245.56, 974.49, 362314.09, 465.94, 88407.12
997.19, 674618.04, 996.70, 828957.81, 981.32, 478229.66, 463.26, 87448.12
997.31, 1018606.39, 997.07, 1112245.56, 984.25, 553348.31, 484.50, 95312.18
997.68, -1925699.28, 996.70, 828957.81, 982.54, 506954.78, 502.20, 102390.36
996.83, 335029.00, 996.83, 905886.05, 985.72, 600283.35, 471.56, 90444.50
997.92, -658170.38, 997.44, 1689030.38, 987.06, 650735.21, 492.68, 98519.98
998.17, -396991.48, 997.31, 1440148.72, 989.99, 796087.52, 493.04, 98666.09
998.17, -396991.48, 997.44, 1689030.38, 984.37, 556982.38, 479.61, 93446.24
997.44, 2077839.06, 996.95, 998527.89, 987.79, 681931.79, 499.76, 101383.58
996.83, 335029.00, 996.83, 905886.05, 983.64, 535854.22, 483.89, 95076.96
997.31, 1018606.39, 996.58, 764057.79, 984.99, 575878.48, 487.55, 96496.87
997.68, -1925699.28, 997.92, 5463355.33, 985.47, 591925.85, 505.98, 103971.02
998.17, -396991.48, 997.31, 1440148.72, 982.54, 506954.78, 468.02, 89154.94

